sentence	sentence_id	locale	reason
Staaten mit vorwiegend islamitischer Bevölkerung sind selbstverständlich keineswegs ausgeschlossen.	40838388863799872ae7fab368bb46fc742b4be89750d745c4b8d8750e61cef8	de	grammar-or-spelling
Dies entspricht etwa ein Viertel der Gesamtbevölkerung des Bezirkes.	40bc0d96ba1ce8743bdcc76c8a819dbb911a57dac040c431ad0e937a0d05bf4c	de	grammar-or-spelling
Auf militärischem Gebiet zeigte sich Nikias äußerst vorsichtig.	40c097fcc22c315bef4d6cd9ad7dd704e229df77453cd3b49e1f350e4760c4f5	de	grammar-or-spelling
Schönes Wochende.	19f845fc907564f940b81dbcfd1df306e126491925dc88676c08b8a6deb0a054	de	grammar-or-spelling
Dabei geht es sich nicht um zusätzliche Finanzhilfen, sondern um Hilfe bei den Verhandlungen.	40bc6d470a1746531f9c79cbe095ec64474e5aa6fb3a4b9f2fddd40c5da4d2d3	de	grammar-or-spelling
Die Kunst die Briefeschreibens steht offenbar in voller Blüte.	40c4858597391a63bd86c117a131b40674902c6f821b8d03ca9921ab4d3e26a5	de	grammar-or-spelling
Ltd" erstmals an der Londoner Börse öffentlich als Aktiengesellschaft gehandelt.	40cf253b528f05b6bc9c3a168d91d1fd2d5ab717f09ededacffc49b5dacc44f1	de	grammar-or-spelling
Sie endet heute am Mt.	40ce27fe057683353d186642fc1dfa7504e76e54ba2536c9e80c4f9f6e71deeb	de	grammar-or-spelling
Wir müssen uns über eines im klaren sein.	40ca2776ae14898f52a6bd2bc5e99bf11d5f412b6c378c8b02b04f89dd525343	de	grammar-or-spelling
Zugleich eine Einführung in die forstliche Literaturgeschichte" vor.	409d11ee1b00310fad7e9a0b603fb4cb9490e2eafdc6a22dc0e5f0fd8485e1e2	de	grammar-or-spelling
Sein Hauptort war Noroy-le-Bourg.	40d44eb862ad9f550b5ff4635a877b624d27ced1ec0ffef6c160fc0806f64169	de	difficult-pronounce
Über ist die Stadt auch an dem angeschlossen.	40c6d125e68abb10681bf9b7f1c1b0c8cae53eca3882d389aa2fc17f743ca946	de	grammar-or-spelling
Die Gemeinde Contz-les-Bains liegt am linken Ufer der Mosel im Dreiländereck Frankreich-Luxemburg-Deutschland.	40972e297087014675b49c9655d1874997df37a6601067144af1b59de6bf2ae5	de	difficult-pronounce
Der Sabra Mk.	40cedaf289ba5c445c928ed7cb6fb99e1dad3a178e41ee9fee28c1c2a4b24962	de	grammar-or-spelling
Bundesliga begleiten.	40b2c61e544618a6e52558ff8e02ed11aa03426cecacc059335bddd87a52ac15	de	grammar-or-spelling
Division in Regensburg übernommen.	40d0242efcb9020ec32d1bc8533bad0753af2d352376814a798a475d8d400eb2	de	grammar-or-spelling
Ltd" erstmals an der Londoner Börse öffentlich als Aktiengesellschaft gehandelt.	40cf253b528f05b6bc9c3a168d91d1fd2d5ab717f09ededacffc49b5dacc44f1	de	grammar-or-spelling
Die NaS-Zelle ist eine Hochtemperatur-Sekundärzelle.	40d8f595dd9516c8f625ed747ca9a278be45b8fe032c0701f65b811ee11b5aba	de	grammar-or-spelling
Wie schon erwähnt, muss der Rechner nun einen PoP auswählen.	40d293d55c80d70c9256c752b36cf238a8f0eb6b262495e8959d032e40f84ca4	de	grammar-or-spelling
Island Queen" spielte.	40d8c296441f75930f7ebcb75afe1e6faf760c4bf3df10c560291083a62828bb	de	grammar-or-spelling
Richtung Arnhem verkehrte ebenfalls Connexxion.	40a33635ff39bf3ef50c623c7266fec86e4c8e476095f094b19527dd1791fee6	de	difficult-pronunciation
Er löste das von Gabriele d'Annunzio geschaffene Fiume-Problem.	40dc9de33da0c80fa7b63faa0d5ece7992f47720ee1d73ce830d3bb8fd80d7cc	de	difficult-pronunciation
Unter Sickingens Ägide wurde das bischöfliche Residenzschloss prächtig ausstaffiert.	40bfde4af97c4adfb16efcde2badba80bdaf92843e33d668ae0a49c2e5a10eb3	de	difficult-pronunciation
Nach Vertragsende wollte Paulinho zum damaligen Promotion League-Verein Servette Genf wechseln.	40d1efeca3722a10879b4fa17841ea798d980ee115fc18c3ebe441feaa4f8136	de	different-language
Das Original wurde in das "Forte dos Reis Magos" in Natal gebracht.	40c8ae75d591a687e6dfafc377485a3013409d6626000d34aaac3371e9c3d8d3	de	difficult-pronunciation
Die NaS-Zelle ist eine Hochtemperatur-Sekundärzelle.	40d8f595dd9516c8f625ed747ca9a278be45b8fe032c0701f65b811ee11b5aba	de	difficult-pronunciation
Bundesliga und blieb bis dahin von allen Mannschaften im deutschen Profifußball am längsten ungeschlagen.	40e4d782d3164154a8f390ef9a15b30070e454da9467cbcfbd5903964ce15afa	de	grammar-or-spelling
Im Bereich der Sozialpolitik hat die Kommssion schon erhebliche Kürzungen vorgeschlagen.	40e0ad31827adb8d5a74dfcb8d75464c7deee01cb9a69c48f381ce564638f76c	de	grammar-or-spelling
Diesen Aufwärtstrend stoppte der Dreißigjähriger Krieg.	40d5a28d02196d79c7d4dfdcb142720d738284f1161c6b6d2f5ffb935df10bad	de	grammar-or-spelling
Museo Nacional de Arte	40eb613159bac595d7805099bc9c5f1ff257f9e500f08676a8303facb9f2b320	de	different-language
Nach der Zulassung als Anwalt praktizierte Blanchard in Shreveport.	40ea54934c48b86a3a9de266a0ad24db7abb4435252eb0a838c7ead4e39b6551	de	difficult-pronounce
Island Queen" spielte.	40d8c296441f75930f7ebcb75afe1e6faf760c4bf3df10c560291083a62828bb	de	grammar-or-spelling
Liga und ProB.	40e6b0205938b162109a2a40db54cf1a8671c913405f77157bf2542395962429	de	grammar-or-spelling
Im Anschluss an diesen Erfolg startete sie als "Antonia feat.	40ebf5a87fed76716253ead4dee291dc7ae4f2b28584dbe668b2fc561ee9c8af	de	grammar-or-spelling
Letztendlich schrieb sie ihm: „Wir hassen Sie.	40f100d5b0806a5c2f7f5050e51eef93c9ac1cdb5ca6e04b2f1c3a1f8d96e6ef	de	grammar-or-spelling
Neben dem Präsidenten verfügen auch einige Gouverneure der Bundesstaaten über ein "Pocket Veto.	40c4fe029e3afd4356e208d38ed6b77e3a8ec115ba81912edad4043210b25d24	de	grammar-or-spelling
Müller, geboren.	40ea1678914797b60a81a8db05d660e32a30f75aa1ab211dda16ea509481c534	de	grammar-or-spelling
Müller, geboren.	40ea1678914797b60a81a8db05d660e32a30f75aa1ab211dda16ea509481c534	de	unvollständig
Die Vereinsfarben sind blau-weiß-rot.	40ece5cc4651ff9f3fa340c386aa987eb36e2a961efa2f1d96e7ebe71f16d039	de	grammar-or-spelling
Bezirk" der direkte Wiederaufstieg.	4118d267637d446829d29fc7ac498b31a69e5a687caacb246fd6ffe3d4a48e6f	de	grammar-or-spelling
Rheinische Gasmotorenfabrik in Mannheim“.	4117c38ede5163f78f78165ab57d86b958537718856960670b3b8aea8bdd868f	de	grammar-or-spelling
Als er berufen wurde, war es die Philosophische Fakultät der Frankfurter Universität“.	41212b495eea9e03522d69429e920af9bb166f9e5793418c02050dcd807aff26	de	grammar-or-spelling
Da die Motorleistung als nicht ausreichend erachtet wurde, kam bei der Ausf.	411d8e2c2e19b955c723d376be9d1ec38d5bba997165b6d5aa41e07dc7e12a48	de	grammar-or-spelling
Sie sind damit Teil der Blut-Harn-Schranke.	40dbc8dcc14c8cdae2546b6cd3dc392ef23e1976ac8c5fb87c812c9fac8231c0	de	grammar-or-spelling
Adent, Advent, die Kiste brennt.	1ce6c17e7a21eb2df1e377866c6178b40113fc747e4db2459acbfbc95902f919	de	grammar-or-spelling
Darüber hinaus würde das Vertrauen in den elektronischer Zahlungsverkehr gestärkt.	4129dffbbe6490d37dc684802d2c375e52e300ef661f9ba128793cad215103c8	de	grammar-or-spelling
Zu seinem breiten und vielseitigen Œuvre gehören Romane, Erzählungen und Lyrik.	41385badd62548d5084500091cfe1d8a1484bf0f08ea824242f249028c78d5f2	de	grammar-or-spelling
Zu seinem breiten und vielseitigen Œuvre gehören Romane, Erzählungen und Lyrik.	41385badd62548d5084500091cfe1d8a1484bf0f08ea824242f249028c78d5f2	de	difficult-pronounce
Auf Vorschlag des Premierministers ernennt die Krone per den Generalgouverneur von Neuseeland.	414ad1035fe60f72137e4d617bdd9695fe76ceae5950d3071f40ab458221279e	de	grammar-or-spelling
Er erlaubt aber einen großartigen Überblick für die gesamte obere Halle.	414226a807d006e4d8f571ed943e275602984f64f9cf0f18b1fbda12340875bc	de	Es geht vermutlich um die Blut-Hirn-Schranke. 
Michael Landau ist schon seit Schulzeiten mit Steve Lukather eng befreundet.	414e0653106f073dfc41daf065a92c4819c7a6b161f158fb3a152918c21990e5	de	difficult-pronounce
Bedeutend sind die beiden Sinfonien op.	4143bb41066d58a194f471568872b78ad003ec4f473caa1c0f9a4611799fc39c	de	grammar-or-spelling
Bundesgymnasiums Klagenfurt bezog die Räumlichkeiten.	414bf00949865daf49dc246fdb6487131c6976d416e06b9fad58dc16a20759de	de	grammar-or-spelling
In Mitteleuropa ist er ein wichtiger Schädling des Mais.	414bd3b4ab0ae56076d5e3f4e7a16b029e92d348a5174a09ecdb7498930d1245	de	grammar-or-spelling
Die Farben der Kronblätter sind meisten gelb, seltener weiß oder rosafarben.	41467196171beec06cf17982c85188174b773f2509f3be1e5b80c6928fd16597	de	grammar-or-spelling
Liga wieder auf.	41481bd1a34649af693955c2980e3794bebfcc451527cb7ace5d171c7e80d4af	de	grammar-or-spelling
Er stammt vom seligen Adrian Fortescue ab, einem Malteserritter und Cousin Thomas Boleyns.	410cd77c0d74fff107bcda5a2946f5196dcc16ecb2b495712e2f28a968080de7	de	difficult-pronounce
Auf Vorschlag des Premierministers ernennt die Krone per den Generalgouverneur von Neuseeland.	414ad1035fe60f72137e4d617bdd9695fe76ceae5950d3071f40ab458221279e	de	grammar-or-spelling
Über Umwegen kommt Anton schließlich nach Hause.	4147fbca6c9579b932097a143937ad69a57e94b01be05860adb1df4a2d000192	de	grammar-or-spelling
Statt einer umfassenden horizontalen Richtlinie möglicherweise ein Papiertiger?	4144a7f2381be6dfe6da273d29693d75b18931802d640b6006d71b3e4c651c6e	de	grammar-or-spelling
Das Ehehindernis der öffentliche Ehrbarkeit fußt damit auf einer Quasi-Schwägerschaft.	4153a81504643259b2a03855cfc0d6b5b6af7e23f195d14c506eee0b54b82f68	de	grammar-or-spelling
Diese ist von der "Gewinn"erzielungsabsicht zu unterscheiden.	4137148339a17c8bdcdc68bbb6c89da82f2e4d4b827b8236ff880398d40aa90b	de	grammar-or-spelling
Das Ehehindernis der öffentliche Ehrbarkeit fußt damit auf einer Quasi-Schwägerschaft.	4153a81504643259b2a03855cfc0d6b5b6af7e23f195d14c506eee0b54b82f68	de	grammar-or-spelling
Mystery and Magic" versammelt sein Sextett Musiker aus Deutschland, Österreich, Russland, Uruguay und Curacao.	41682d2caaea0ad74e67b3aa6c760f01ff809f383f224b2daaeaef5399100d48	de	grammar-or-spelling
Fähigkeitszeugnis ab.	4165268dad5d8435d6390549ea323338766291581cb9be7ecf2cd8041189d457	de	grammar-or-spelling
Bachs Weihnachtsoratorium auf.	412cbb7fc8912c9dd9ae9eb257f2d6f48c37a03d179f35f39efe1e91962dd12c	de	grammar-or-spelling
Aus der Ehe stammen acht Kinder	41376d36517a39b04935527d733cf7c3fa7ef1302eab9a281285c3c3ab5be245	de	grammar-or-spelling
Deren Betrieb wurde einer Firma mit dem Namen Laurent-Bergeron et Comp.	4156206783191375ed24883cc7b16cd4a3316835096176005b159df00fd541fd	de	grammar-or-spelling
Schachbundesliga wesentlich bei.	4172d34fe2028c273ad944baabec0cd5dec1d1cc503d889801ccee78cf8fc289	de	grammar-or-spelling
Teil basiert.	4170eb6336d99eae8c1cbff06ecf494c2ee6d56038fe50c9af19a55d565bf1d5	de	grammar-or-spelling
Katharina Landgraf ist als direkt gewählte Abgeordnete des Wahlkreises Leipzig-Landin den Bundestag eingezogen.	415244cdfc0319cb3c8a25ea4a75bbd7b4e4b50b48454da52017a9e546c20df5	de	grammar-or-spelling
So ist etwa der „D.	4171a1fb030ce805145ca751e10cc6765e3bacc7acb80bf16181aee9da56a154	de	grammar-or-spelling
Bundesgymnasiums Klagenfurt bezog die Räumlichkeiten.	414bf00949865daf49dc246fdb6487131c6976d416e06b9fad58dc16a20759de	de	grammar-or-spelling
Ich möchte nun auf die Rede von Präsident Prodi einzugehen.	4195af71e0dfb305e4953587537f38eea2e73d4eba73e01328b047f6bb6e7d54	de	grammar-or-spelling
Mittlerweile verfolgt der Gesetzgeber mit dem AÜG auch arbeitsmarktpolitische Zwecke.	41afaddebfbfc2bb1825e20e62c460ddd9b63582da5a4fef552a03caac5b2959	de	grammar-or-spelling
Während dieser einmonatigen Leihweise absolvierte er fünf Spieler.	41ab9df45dc6a9c336be6741edddf171b70317c2cb27351b71239bc0c8bd2b0e	de	grammar-or-spelling
Ging es jetzt um foie gras oder um Viagra?	416b4b2c6d49f85b8242eedd035d1acfdbdbb71727bb578a11b5fd687ef37c60	de	grammar-or-spelling
Ging es jetzt um foie gras oder um Viagra?	416b4b2c6d49f85b8242eedd035d1acfdbdbb71727bb578a11b5fd687ef37c60	de	What?
Abteilung der eigenen Kanzlei seiner Kaiserlichen Majestät" gegründeten zaristischen Geheimpolizei.	41abf7fd46212ccbe98ca5d4c88ca5a36677e8ca222b7159d25a7e0f4666ce8e	de	grammar-or-spelling
Klasse Mitte ab.	41a9708a364f7fa25ccb9b40319856bcd23a04d30d0296c852a29b072851fa24	de	grammar-or-spelling
Klasse Mitte ab.	41a9708a364f7fa25ccb9b40319856bcd23a04d30d0296c852a29b072851fa24	de	Unvollständig
Ein Product Finder ist üblicherweise Teil eines E-Shops oder einer Internet-Produktpräsentation.	4196cbaa8a3b7c183169d3dc0ab05b30d9388cdef0a1027e086b9279d3ae24cd	de	grammar-or-spelling
Der Name geht wahrscheinlich auf die ehemaligen Besitzern, die Familie Lämmle, zurück.	4197ebbcfb27579216679d72f668dc618f990de0f463ccd73db8e65f96c98faa	de	grammar-or-spelling
Das neue Asylbüist daher nicht zweckmäßig und sollte eingespart werden.	418d4c4ad47a48969dbce0d5733047268400c70b48aea7f8b7115888e4e7e1a6	de	grammar-or-spelling
Gleiches Verhalten scheinen die Kurden an den Tag zu legen" .	418ffaaed34af9dc74f8d12a4b9691d11e495b0c94401aab582629747432e7d5	de	grammar-or-spelling
Dies änderte sich auch in den beiden Saisons für die Shock kaum.	41b7d9050983fe2ace7e8d78d50df36a2b57df0bb29274723172c782ee989427	de	grammar-or-spelling
Die vier besten Mannschaften der Gesamtwertung qualifizierten sich das Final Four.	41b6ebdb13a6fc6c58b59781e3902c70d20555d7f17e58b732c438ef2f6bc0f9	de	grammar-or-spelling
Trotz der Beurteilung des feministischen Magazins "Ms.	41c88c4ccecc871ceb88af2ac35cadeaf88b26a023c6d0951686ac0eeb17c62a	de	Abkürzung
Darüber hinaus würde das Vertrauen in den elektronischer Zahlungsverkehr gestärkt.	4129dffbbe6490d37dc684802d2c375e52e300ef661f9ba128793cad215103c8	de	grammar-or-spelling
Seu De rebus gestis Imp.	003d7b5ff02143ac16d4340e8a0df4e10e40e3a6ccfd4bce5a6b18402c8d48f6	de	different-language
Osmanischen Armee bei Salt und Hammerstein erkrankte Anfang Juli schwer an Typhus.	009bde135ada6a78bab4c82d7298c7dc9e663c58448d8f026204e3fa7f7ca119	de	grammar-or-spelling
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Auch dieser These mangelt es allerdings an an eindeutigen Belegen.	010f2b4af439b0fc96b1c8a35c3a4f63b303eebd60202ea8acc445e50b3e4561	de	grammar-or-spelling
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Die Lancaster District School No.	00ae06b63e70d2051734d658a9febbaf7ccba15491b25eceadcb63b873dd3c26	de	grammar-or-spelling
Die Lancaster District School No.	00ae06b63e70d2051734d658a9febbaf7ccba15491b25eceadcb63b873dd3c26	de	different-language
Earl of Dunmore.	00d5e493068bb19dfd1ca8a9778c95d89985a1e9c8260a534ee68dfdedca7837	de	different-language
Die Österreicher drängten den Angriff zurück und im nächsten Jahr errichteten einen Denkmal.	012184dee52979d47e181ea1b2b6da7f1fd6465dfb61d8bf59ffe979fa9def55	de	grammar-or-spelling
Seu De rebus gestis Imp.	003d7b5ff02143ac16d4340e8a0df4e10e40e3a6ccfd4bce5a6b18402c8d48f6	de	different-language
Er trat der Ordensgemeinschaft der Missionsgesellschaft vom hl.	00965ca6b082f3ec941e5c759a3b373a6c8a1675e6a6eb8b62d32366f24f07f7	de	Abkürzung
Dabei landet eine Torte auf Mrs.	0103dcb2653556439186743d8c32c6195ff8d2aff366b1be722f756eef989282	de	grammar-or-spelling
Leopold und rechts hl.	010acc6b5bb5a8ae930b8a218ce011501f1e78c7644c5f4ab09f2eb7d861ad14	de	Abkürzung
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Seu De rebus gestis Imp.	003d7b5ff02143ac16d4340e8a0df4e10e40e3a6ccfd4bce5a6b18402c8d48f6	de	different-language
Die ehemalige Einöde lag auf einer Höhe von auf einem Bergrücken gleichen Namens.	01137a15b47929146539fc69d739e787f05af216b5308ea5a017705d1001ca87	de	grammar-or-spelling
Er stammt vermutlich aus der Sprache der Omaha und bedeutet „große Pappel“.	012e66017cc80094947c9b48fec554f6e1c417d582182f11ac061acfc7631413	de	grammar-or-spelling
Die Granate wurde auf den Zapfen aufsetzt und mittels Schlagbolzenauslösung abgefeuert.	01617adcb74f5e1e05b7af7fd1bdc282a5c9276fbec8083fc2a0fae1544d5bf7	de	grammar-or-spelling
Bei größeren Pflanze können einige Triebe auch nach unten hängen.	016a81ded170ace187434a4662e581c3fe94b6fd6fb69fc9588c4dea8a49de57	de	grammar-or-spelling
Seine Vorfahren väterlicherseits waren früher im Bergwesen in Schemnitz und Bochnia tätig.	01ac7a9a336a782916733e5625175597a23e48becb9d0ac99cb14882e9ce4ce5	de	grammar-or-spelling
Sie wurde mit Gesetz Nr.	01a3efa92ca8030bdc847e84235b71dc436ad2503f5d50cb2a3b7675907efcfc	de	grammar-or-spelling
Die Menhire Nr.	01cb2ae2fd83f7f5fed4fa1682eb9674fd9dc36a762cc59368a5af7b9faefa40	de	grammar-or-spelling
August an.	01ebdcffb9da21e9410028ba425ee9e1cdcb8e42741819096d802922d4bb3a89	de	grammar-or-spelling
Osmanischen Armee bei Salt und Hammerstein erkrankte Anfang Juli schwer an Typhus.	009bde135ada6a78bab4c82d7298c7dc9e663c58448d8f026204e3fa7f7ca119	de	grammar-or-spelling
Es wurde auf Grundlage des Gesetzes Nr.	01c9e6e0caed5a2bb692149b2f79ab751ec091f7f38ef0daec587b9dcbc7edb1	de	grammar-or-spelling
Lig gespielt haben.	01e57aa08993b731f35bc3f7c3611bfcfb699d83eacc9761c4e555a989f87b49	de	grammar-or-spelling
Möglicherweise ist es ein Anspielung auf Napoleons Ägyptische Expedition.	010a663a414c0c60f1b66812b96aba09c924052d088465fb75a72e4cff1fa9a3	de	grammar-or-spelling
Leopold und rechts hl.	010acc6b5bb5a8ae930b8a218ce011501f1e78c7644c5f4ab09f2eb7d861ad14	de	grammar-or-spelling
Jaspers studierte Rechtswissenschaften an der Universität Nijmegen.	00a586ce2583b6b748bd599eed7e4d98383ed003955604307a11742f32928411	de	difficult-pronounce
Er galt lange Zeit als das vornehmste Wohnhaus in Hameln.	01adfcdaeeb1dc9ccd2ac15875f28102c997fe500a09dd9c49d23bacbe55ab63	de	grammar-or-spelling
Earl of Dunmore.	00d5e493068bb19dfd1ca8a9778c95d89985a1e9c8260a534ee68dfdedca7837	de	different-language
Die namensgebende Statue des hl.	021469c84001c6dfea3bc2141012b1d39a6b5e6631a3a73b017c81c49da25884	de	grammar-or-spelling
Der Chowd Gol ist auch in diesem Sum der landschaftsprägende Fluss.	0216d52f2f24bba1f188dc093d5abf47d9d3139d18e41ff0cd540302d53c3f35	de	different-language
Er zeichnet häufig auch für den Filmschnitt und das Drehbuch seiner Filme verantwortlich.	011a48094510f09079a36b5b4be7395d05c774d8dd7f4fb6b99b208f5f91e2dd	de	grammar-or-spelling
Spielminute für Patrick Schorr eingewechselt wurde.	01f5aed123a2294f0dc71b4cc09ccf67b20a3b43d2506ebc6e343c9b08151a4d	de	grammar-or-spelling
Anstelle des Meisters stieg der Fünftplatzierte in die ersten Liga auf.	0228514573916e79c1936c511c1f711b6a59a3a017fc1414399064a269ee2089	de	grammar-or-spelling
Houellebecq erzwingt sich durch die Verletzung mehrerer Tabus auch mit diesem Roman mediale Aufmerksamkeit.	0146bd54d4c7f8dbbf4737403b82c23fed1c6d4a4877d45877c539fa8af968b7	de	difficult-pronounce
Ob wir auch wohl Tit.	022bffe17c2848acf5fe115462f67e7ff607392ed18048e233c62cbae747c150	de	grammar-or-spelling
Heuite befinden sich seitlich des Altars eine einfache kleine Marienstatue und eine weitere Heiligenfigur.	00c3176d67f90f9450a9a5928e5d599ecca8a625242be48f01787ff1764ad602	de	grammar-or-spelling
Die namensgebende Statue des hl.	021469c84001c6dfea3bc2141012b1d39a6b5e6631a3a73b017c81c49da25884	de	grammar-or-spelling
Während des Ersten Weltkriegs diente er als Captain in der Royal Horse Artillery.	01c0205cd89d14e94855a5e6693cf3aff8466d1b76db8697ecba2cd4cbd47fbd	de	difficult-pronounce
In Mercer befindet sich die "Mercer Shaw Library" in der Beach Hill Road.	01ed8b8c3dc05d95757474a111d954e4a9780a966c843e202cb3d357def4c450	de	difficult-pronounce
Die Granate wurde auf den Zapfen aufsetzt und mittels Schlagbolzenauslösung abgefeuert.	01617adcb74f5e1e05b7af7fd1bdc282a5c9276fbec8083fc2a0fae1544d5bf7	de	grammar-or-spelling
Sie verläuft mit zwei Wendeschleifen vom Eingang nach Rocaille.	01feb337983e1807a3c4c1096c7a404b73fa4e39227e3f63a96e8a869cd3e07f	de	difficult-pronounce
Sie verläuft mit zwei Wendeschleifen vom Eingang nach Rocaille.	01feb337983e1807a3c4c1096c7a404b73fa4e39227e3f63a96e8a869cd3e07f	de	different-language
Pospischil war verheiratet.	02193b940a489599514cf69976b526d55c5f3c07ef53ad50df6b24498bbf5fb7	de	different-language
Pospischil war verheiratet.	02193b940a489599514cf69976b526d55c5f3c07ef53ad50df6b24498bbf5fb7	de	difficult-pronounce
Mannschaft in der Eredivisie.	01bec2036b161e75a79ed31eaf692d2668826ff2cd3225f254f5710c64f608b9	de	grammar-or-spelling
Mannschaft in der Eredivisie.	01bec2036b161e75a79ed31eaf692d2668826ff2cd3225f254f5710c64f608b9	de	different-language
Mannschaft in der Eredivisie.	01bec2036b161e75a79ed31eaf692d2668826ff2cd3225f254f5710c64f608b9	de	difficult-pronounce
Ob wir auch wohl Tit.	022bffe17c2848acf5fe115462f67e7ff607392ed18048e233c62cbae747c150	de	grammar-or-spelling
Hernach trat Wich das Amt an den Finnen Ville Tuominen ab.	01efb1a16bf7501b501e20e3cbf55c2fefcb4eed8f693d403d3f4cb279e46f82	de	grammar-or-spelling
Hernach trat Wich das Amt an den Finnen Ville Tuominen ab.	01efb1a16bf7501b501e20e3cbf55c2fefcb4eed8f693d403d3f4cb279e46f82	de	different-language
Seven begleitete den Senator in dieser Zeit bei Dienstreisen offiziell als persönliche Hostess.	0222f5c5114af246d61406a68fc6684c5f2f3dd1566e8432a5864d1ace95ee97	de	grammar-or-spelling
August an.	01ebdcffb9da21e9410028ba425ee9e1cdcb8e42741819096d802922d4bb3a89	de	grammar-or-spelling
Die Menhire Nr.	01cb2ae2fd83f7f5fed4fa1682eb9674fd9dc36a762cc59368a5af7b9faefa40	de	grammar-or-spelling
Houellebecq erzwingt sich durch die Verletzung mehrerer Tabus auch mit diesem Roman mediale Aufmerksamkeit.	0146bd54d4c7f8dbbf4737403b82c23fed1c6d4a4877d45877c539fa8af968b7	de	difficult-pronounce
Geschwaders mit drei Linienschiffen und drei Fregatten.	0246265ca9ef1f736498753d6dc3646906b7c44b48cbf657799c9852d2257f1c	de	grammar-or-spelling
Es wurde auf Grundlage des Gesetzes Nr.	01c9e6e0caed5a2bb692149b2f79ab751ec091f7f38ef0daec587b9dcbc7edb1	de	grammar-or-spelling
Lig gespielt haben.	01e57aa08993b731f35bc3f7c3611bfcfb699d83eacc9761c4e555a989f87b49	de	grammar-or-spelling
Minute für Yoann Court ins Spiel kam.	027bc017df3af1ed1f8baf4b2be4d3bb3b2108ea11dfe3fb3bc2e96e78eb70ac	de	grammar-or-spelling
Minute für Rafael Ledesma eingewechselt wurde.	01f37838224a53d7442df974d017d0ffef8056b967820b505620a4c5b0f02ade	de	grammar-or-spelling
August desselben Jahres die Bischofsweihe.	022a0bc0685cc61cbf4e4844013cd95d0a0fdafa442de158b5e189f41f3d4bc5	de	grammar-or-spelling
Spieltag den Fuß und fiel damit für den Rest der Saison aus.	0201f6ab71647f9668005eaa5266114e43035310b2bb8802c3efc4b1eb1df483	de	grammar-or-spelling
Pedersen als ordentliche Vorstandsmitglieder.	024a8448afb45d94c920d2bb466de4df732fc515805e24f86ca3beb7b4a204d9	de	grammar-or-spelling
Minute für Franz Schädler eingewechselt wurde.	01c520210f137d93c3cce584d1ed238b077ef2e83cb9cac02c4b9250f52d8a09	de	grammar-or-spelling
Die Anlage diente der Verteidigung des Gebietes westlich der Versoix.	02ad6bf099a8bb86ebe978a314040c92f87622aeb56c17168a4cf1ff6555f17e	de	different-language
Die Anlage diente der Verteidigung des Gebietes westlich der Versoix.	02ad6bf099a8bb86ebe978a314040c92f87622aeb56c17168a4cf1ff6555f17e	de	difficult-pronounce
Leopold und rechts hl.	010acc6b5bb5a8ae930b8a218ce011501f1e78c7644c5f4ab09f2eb7d861ad14	de	Abkürzung
Ob wir auch wohl Tit.	022bffe17c2848acf5fe115462f67e7ff607392ed18048e233c62cbae747c150	de	Abkürzung
Die namensgebende Statue des hl.	021469c84001c6dfea3bc2141012b1d39a6b5e6631a3a73b017c81c49da25884	de	Abkürzung
Die Jungs von Platoon Nr.	030d92710c77cd7b1cf2e357eb0c47008829f8bf06e80f676046209a91432fd9	de	Nr als Abkürzung
Sie verrät es ihren Frauenarzt und ihrer besten Freundin Marcelle.	012c4fd7b2b540c97da4608d5ae9f3fce4fbfb17919e397faa0a252ae0c3f5ec	de	grammar-or-spelling
Aber auch die Nr.	027faf3835fa929ab7455de3e633ca6d56620871525abe3dcc60686f858dfd59	de	Abkürzung
Unter diesen Gebäuden befinden sind noch einzelne verschieferte Fachwerkhäuser des Bergischen Stils.	033c593eda4d0bb2759786ee0c221e9d4a191da50501d483191aa2013305d8df	de	grammar-or-spelling
Lig gespielt haben.	01e57aa08993b731f35bc3f7c3611bfcfb699d83eacc9761c4e555a989f87b49	de	grammar-or-spelling
Der Titel leitet sich vom ehemaligen Committee of Ways and Means.	01695ae3b0706ee4e98004351ad972a8c759ab91bc98c8c15e1a525e12d86873	de	grammar-or-spelling
Zudem ist es Teil der Australian Athletics Tour Tour.	0333d6e2712c3b76a07b51aa20434e613ddf77b5e3f498e03673f8a53cb91ed5	de	grammar-or-spelling
Timor Aid hat ihren Sitz in der Landeshauptstadt Dili.	03865bd710527c9246c9fa9f3656f1223e8890f03f8180f5307c207efa4d4858	de	different-language
Timor Aid hat ihren Sitz in der Landeshauptstadt Dili.	03865bd710527c9246c9fa9f3656f1223e8890f03f8180f5307c207efa4d4858	de	difficult-pronounce
